order_id,customer_id,order_date,status,region_code
978,154,2025-08-23 03:50:51,DELIVERED,SOUTH
979,296,2025-08-30 20:12:32,PLACED,NORTH
980,127,2025-09-17 01:51:07,PLACED,EAST
981,,2024-12-29 22:31:42,DELIVERED,EAST
982,515,2025-01-25 20:11:55,RETURNED,EAST
983,202,2024-10-02 09:22:58,DELIVERED,NORTH
984,364,2026-01-20 00:06:07,DELIVERED,NORTH
985,310,2025-02-23 05:09:56,DELIVERED,EAST
986,143,2025-04-04 22:08:51,DELIVERED,WEST
987,309,2025-09-03 21:25:13,DELIVERED,WEST
988,385,2026-04-08 16:32:41,PLACED,CENTRAL
989,321,2025-12-06 10:45:55,DELIVERED,WEST
990,421,2024-07-10 01:05:16,RETURNED,WEST
991,144,2025-09-11 17:54:56,DELIVERED,CENTRAL
992,131,2025-08-28 16:37:36,PLACED,WEST
993,7,2026-05-14 22:16:23,CANCELLED,NORTH
994,110,2024-10-28 07:18:00,CANCELLED,CENTRAL
995,340,2024-12-04 15:42:40,DELIVERED,CENTRAL
996,55,2025-01-08 22:22:20,DELIVERED,WEST
997,159,2025-09-24 22:51:00,DELIVERED,NORTH
998,206,2024-05-30 01:19:53,SHIPPED,NORTH
999,254,2026-06-04 22:23:49,PLACED,CENTRAL
1000,57,2025-09-07 21:58:05,DELIVERED,SOUTH
1001,560,2026-04-12 03:56:50,CANCELLED,CENTRAL
1002,150,2025-03-13 02:08:10,SHIPPED,SOUTH
1003,560,2026-06-15 09:05:17,DELIVERED,NORTH
1004,505,2025-07-31 11:30:15,DELIVERED,NORTH
1005,436,2025-08-13 06:44:46,DELIVERED,CENTRAL
1006,595,2026-04-20 11:23:33,PLACED,EAST
1007,480,2026-05-12 00:31:59,DELIVERED,SOUTH
1008,516,2026-01-26 19:31:49,DELIVERED,SOUTH
1009,361,2025-11-08 01:41:17,DELIVERED,SOUTH
1010,311,2024-09-12 23:03:25,RETURNED,WEST
1011,484,2025-03-06 04:51:00,DELIVERED,CENTRAL
1012,539,2025-10-15 10:27:06,DELIVERED,CENTRAL
1013,414,2024-07-14 20:39:14,CANCELLED,SOUTH
1014,109,2026-06-09 01:57:51,DELIVERED,SOUTH
1015,243,2025-02-24 07:06:50,DELIVERED,WEST
1016,431,03-09-2024,DELIVERED,NORTH
1017,75,2026-01-01 11:44:23,DELIVERED,NORTH
1018,329,2026-04-28 06:56:01,DELIVERED,CENTRAL
1019,201,2026-04-09 15:44:09,DELIVERED,SOUTH
1020,166,2025-03-24 17:18:27,PLACED,NORTH
1021,99,2025-01-03 08:33:11,CANCELLED,EAST
1022,582,2024-09-18 19:03:14,DELIVERED,CENTRAL
1023,213,2026-06-04 22:02:29,DELIVERED,EAST
1024,573,2024-09-11 07:42:28,DELIVERED,WEST
1025,583,2025-09-05 06:42:28,SHIPPED,WEST
1026,554,2025-05-13 00:06:59,CANCELLED,EAST
1027,258,2025-12-06 23:40:22,PLACED,SOUTH
1028,77,2025-06-08 23:59:04,CANCELLED,CENTRAL
1029,409,2024-11-18 05:41:59,DELIVERED,EAST
1030,34,2025-07-09 06:21:09,SHIPPED,NORTH
1031,561,2025-10-24 00:43:13,RETURNED,NORTH
1032,75,2024-07-23 22:23:37,DELIVERED,NORTH
1033,83,2026-06-12 17:53:40,RETURNED,EAST
1034,,2025-05-14 21:44:37,DELIVERED,WEST
1035,,2024-08-23 23:50:30,PLACED,SOUTH
1036,389,2024-06-27 02:37:31,DELIVERED,NORTH
1037,387,2026-03-28 13:04:20,DELIVERED,CENTRAL
1038,449,2025-12-22 05:10:22,DELIVERED,EAST
1039,60,2024-10-19 21:39:57,DELIVERED,SOUTH
1040,550,2024-06-22 03:27:30,CANCELLED,SOUTH
1041,79,2026-04-11 06:32:54,SHIPPED,NORTH
1042,251,2024-12-17 12:10:19,DELIVERED,WEST
1043,79,2025-04-14 19:03:10,DELIVERED,EAST
1044,226,2025-09-12 06:10:44,RETURNED,CENTRAL
1045,251,2025-07-19 14:26:13,DELIVERED,CENTRAL
1046,56,2026-02-27 04:59:46,DELIVERED,CENTRAL
1047,81,2024-12-29 00:37:56,CANCELLED,CENTRAL
1048,567,29-12-2025,DELIVERED,SOUTH
1049,241,2026-05-04 21:30:36,RETURNED,NORTH
1050,35,2026-01-16 19:08:38,DELIVERED,NORTH
1051,394,2026-01-14 07:55:16,DELIVERED,NORTH
1052,389,30-03-2026,DELIVERED,EAST
1053,357,2025-11-03 07:07:35,RETURNED,EAST
1054,222,2025-11-10 15:19:40,DELIVERED,CENTRAL
1055,438,2024-08-26 17:32:07,CANCELLED,CENTRAL
1056,295,2026-05-20 00:37:37,DELIVERED,CENTRAL
1057,267,2026-01-12 07:33:36,DELIVERED,SOUTH
1058,16,2025-07-30 06:06:21,PLACED,SOUTH
1059,303,2026-02-01 23:47:57,PLACED,EAST
1060,257,2024-06-18 04:02:08,SHIPPED,CENTRAL
1061,271,19-04-2026,DELIVERED,WEST
1062,38,2026-06-14 23:26:54,DELIVERED,CENTRAL
1063,60,2024-09-30 13:43:23,DELIVERED,CENTRAL
1064,66,2025-07-04 19:11:47,DELIVERED,EAST
1065,507,2025-02-25 01:39:25,SHIPPED,CENTRAL
1066,239,2024-07-28 19:27:01,SHIPPED,CENTRAL
1067,594,2025-05-19 02:40:56,PLACED,EAST
1068,17,2025-11-29 21:17:06,DELIVERED,NORTH
1069,359,2026-04-19 10:32:10,SHIPPED,NORTH
1070,334,2026-03-07 04:28:24,PLACED,WEST
1071,,2025-12-10 16:28:15,DELIVERED,WEST
1072,384,2025-08-29 19:27:52,DELIVERED,SOUTH
1073,298,2024-07-08 16:01:28,SHIPPED,SOUTH
1074,524,2025-11-15 11:12:57,RETURNED,WEST
1075,34,2025-01-18 03:11:23,DELIVERED,NORTH
1076,230,2026-03-10 11:09:23,DELIVERED,NORTH
1077,541,2026-06-02 17:42:26,DELIVERED,CENTRAL
1078,276,2025-08-28 06:15:59,RETURNED,EAST
1079,371,2025-10-01 01:12:18,DELIVERED,NORTH
1080,456,2026-02-25 19:08:31,DELIVERED,EAST
1081,79,2026-06-21 02:35:19,DELIVERED,WEST
1082,236,2024-12-10 14:49:25,RETURNED,SOUTH
1083,418,2024-12-30 14:14:17,DELIVERED,EAST
1084,121,2026-03-15 00:51:35,DELIVERED,SOUTH
1085,203,2026-05-05 08:55:29,PLACED,NORTH
1086,568,2026-05-29 21:39:37,DELIVERED,SOUTH
1087,,2025-02-13 07:48:41,RETURNED,SOUTH
1088,543,2026-03-17 02:40:23,DELIVERED,WEST
1089,248,2024-11-30 21:44:48,DELIVERED,EAST
1090,111,2024-08-08 06:35:01,PLACED,EAST
1091,419,2026-04-06 19:42:21,DELIVERED,WEST
1092,188,2024-10-07 03:53:55,SHIPPED,NORTH
1093,379,2026-05-04 12:43:04,DELIVERED,WEST
1094,287,2024-10-27 12:38:30,SHIPPED,WEST
1095,578,2026-03-23 20:08:19,DELIVERED,WEST
1096,183,2024-08-03 03:25:43,CANCELLED,SOUTH
1097,285,2025-09-30 08:27:57,PLACED,EAST
1098,295,2026-04-11 20:00:08,SHIPPED,SOUTH
1099,266,2024-11-10 20:25:11,RETURNED,EAST
1100,212,2025-02-16 07:16:28,PLACED,NORTH
1101,553,2025-03-29 03:04:23,PLACED,NORTH
1102,289,2026-03-23 13:10:04,DELIVERED,CENTRAL
1103,465,2026-07-27 00:00:00,DELIVERED,NORTH
1104,443,2024-10-11 22:31:05,CANCELLED,EAST
1105,120,2024-09-29 19:50:03,DELIVERED,SOUTH
1106,335,2025-11-01 22:16:32,DELIVERED,CENTRAL
1107,76,2025-10-01 00:57:52,CANCELLED,NORTH
1108,534,2024-07-24 08:36:47,RETURNED,NORTH
1109,386,2025-05-07 02:00:25,DELIVERED,EAST
1110,497,2026-07-10 15:18:09,DELIVERED,SOUTH
1111,91,2025-04-27 17:32:51,PLACED,NORTH
1112,214,2024-07-29 07:02:36,DELIVERED,EAST
1113,598,2025-11-22 16:37:08,DELIVERED,SOUTH
1114,238,2026-06-22 12:20:44,DELIVERED,WEST
1115,557,2024-10-26 23:01:11,SHIPPED,EAST
1116,458,2026-03-21 00:07:33,SHIPPED,WEST
1117,117,2026-02-07 09:50:42,DELIVERED,WEST
1118,501,2025-05-29 20:13:01,PLACED,EAST
1119,419,2025-10-14 01:28:18,DELIVERED,EAST
1120,453,2025-07-08 23:34:38,RETURNED,EAST
1121,225,2024-08-08 21:09:18,DELIVERED,WEST
1122,171,2024-11-17 08:51:51,RETURNED,CENTRAL
1123,133,2024-06-29 22:40:05,RETURNED,NORTH
1124,93,2025-10-29 17:52:48,RETURNED,CENTRAL
1125,51,2025-12-13 11:58:57,DELIVERED,SOUTH
1126,406,2025-05-21 06:12:31,DELIVERED,SOUTH
1127,340,2025-06-20 08:20:51,RETURNED,NORTH
1128,540,2026-02-07 04:10:54,DELIVERED,NORTH
1129,,2025-06-18 04:20:17,PLACED,NORTH
1130,387,2024-12-19 19:14:11,CANCELLED,EAST
1131,79,2026-03-06 06:29:23,PLACED,CENTRAL
1132,156,2026-01-27 14:09:21,SHIPPED,CENTRAL
1133,332,2024-07-05 09:36:23,DELIVERED,WEST
1134,271,2026-06-01 07:04:44,DELIVERED,WEST
1135,417,2026-06-19 20:34:34,DELIVERED,CENTRAL
1136,,2026-07-11 02:48:13,DELIVERED,EAST
1137,111,2024-07-07 16:02:10,DELIVERED,SOUTH
1138,489,2025-09-24 12:22:24,DELIVERED,NORTH
1139,174,2026-06-29 21:29:41,DELIVERED,NORTH
1140,485,2025-05-26 01:36:34,PLACED,WEST
1141,319,2025-01-18 23:13:17,PLACED,CENTRAL
1142,6,2025-04-20 00:26:33,DELIVERED,WEST
1143,321,2025-05-31 04:59:58,DELIVERED,WEST
1144,84,2026-03-22 07:19:18,DELIVERED,WEST
1145,14,2024-12-04 17:00:59,SHIPPED,WEST
1146,,2026-03-19 22:39:34,DELIVERED,CENTRAL
1147,561,2024-06-13 09:10:58,DELIVERED,WEST
1148,278,2025-12-28 07:26:17,DELIVERED,SOUTH
1149,536,2025-12-27 17:19:35,DELIVERED,EAST
1150,216,26-12-2024,SHIPPED,WEST
1151,427,2026-05-30 21:16:00,PLACED,NORTH
1152,193,2024-10-22 18:54:04,DELIVERED,EAST
1153,480,2024-09-10 17:26:26,DELIVERED,CENTRAL
1154,354,2025-03-25 06:09:52,DELIVERED,WEST
1155,314,2026-02-15 10:56:02,RETURNED,CENTRAL
1156,208,2025-01-21 18:41:48,SHIPPED,SOUTH
1157,270,2024-12-12 19:52:14,DELIVERED,CENTRAL
1158,393,2025-08-03 16:09:47,RETURNED,CENTRAL
1159,485,2024-06-03 03:34:26,DELIVERED,SOUTH
1160,151,2026-06-07 14:34:57,CANCELLED,EAST
1161,54,2026-04-13 00:47:41,DELIVERED,WEST
1162,513,2025-06-08 00:39:50,DELIVERED,WEST
1163,486,2025-10-04 09:34:11,DELIVERED,CENTRAL
1164,171,2025-08-04 10:46:37,DELIVERED,WEST
1165,502,2025-06-23 04:46:20,DELIVERED,CENTRAL
1166,357,2025-12-19 01:48:21,CANCELLED,EAST
1167,219,2025-03-22 16:24:00,DELIVERED,SOUTH
1168,11,2025-12-11 18:44:02,DELIVERED,NORTH
1169,337,2025-12-24 00:22:27,RETURNED,CENTRAL
1170,,31-07-2025,DELIVERED,WEST
1171,260,2024-08-26 21:34:37,RETURNED,NORTH
1172,483,2026-05-06 00:16:09,DELIVERED,WEST
1173,559,2024-07-28 07:57:37,DELIVERED,CENTRAL
1174,157,2025-02-28 19:35:45,CANCELLED,SOUTH
1175,123,2024-09-03 19:39:43,DELIVERED,CENTRAL
1176,199,2024-06-24 21:40:07,DELIVERED,EAST
1177,174,2025-12-19 23:02:04,DELIVERED,WEST
1178,63,2026-07-18 02:13:59,SHIPPED,EAST
1179,,2025-04-03 15:27:14,DELIVERED,WEST
1180,4,2025-11-25 18:28:34,SHIPPED,WEST
1181,89,2026-05-19 06:05:29,PLACED,NORTH
1182,89,2024-06-30 05:39:25,DELIVERED,NORTH
1183,384,2025-06-17 06:50:24,DELIVERED,SOUTH
1184,136,2026-01-09 05:43:07,DELIVERED,SOUTH
1185,579,2025-05-16 00:24:48,CANCELLED,EAST
1186,182,2025-07-06 21:25:16,DELIVERED,EAST
1187,364,2025-11-22 22:24:48,DELIVERED,CENTRAL
1188,,2026-01-19 03:13:06,SHIPPED,CENTRAL
1189,445,2025-08-21 11:06:22,SHIPPED,CENTRAL
1190,276,2025-04-22 08:17:06,DELIVERED,WEST
1191,119,2025-03-15 14:26:48,DELIVERED,WEST
1192,382,2024-07-21 14:00:41,DELIVERED,NORTH
1193,9,2026-06-07 15:46:22,DELIVERED,NORTH
1194,367,2026-05-25 05:06:09,DELIVERED,NORTH
1195,468,2026-04-05 16:48:00,DELIVERED,WEST
1196,259,2025-11-05 21:00:52,DELIVERED,WEST
1197,240,2024-11-13 13:08:15,DELIVERED,EAST
1198,411,2025-02-08 19:19:52,DELIVERED,EAST
1199,537,2025-01-01 18:46:17,SHIPPED,EAST
1200,56,2025-09-22 10:33:11,DELIVERED,SOUTH
1201,470,2026-05-15 11:57:18,PLACED,SOUTH
1202,177,2024-10-01 20:36:26,SHIPPED,SOUTH
1203,251,2026-01-01 09:20:33,PLACED,SOUTH
1204,483,2026-02-01 03:08:52,DELIVERED,WEST
1205,475,2024-10-25 20:36:35,DELIVERED,EAST
1206,137,2025-10-20 03:36:47,CANCELLED,WEST
1207,547,27-06-2026,DELIVERED,CENTRAL
1208,183,2025-12-24 10:15:34,DELIVERED,CENTRAL
1209,408,22-05-2025,SHIPPED,SOUTH
1210,310,2025-11-08 12:42:29,DELIVERED,SOUTH
1211,292,2026-06-15 16:00:27,PLACED,WEST
1212,408,2024-11-11 08:01:07,DELIVERED,NORTH
1213,104,2026-02-17 07:52:00,CANCELLED,NORTH
1214,132,2026-01-16 12:11:43,DELIVERED,NORTH
1215,412,2024-08-22 16:19:41,DELIVERED,EAST
1216,119,2026-04-29 11:16:48,DELIVERED,WEST
1217,548,2024-11-19 11:26:20,DELIVERED,WEST
1218,393,2024-10-01 06:57:21,SHIPPED,EAST
1219,265,2026-05-06 19:13:58,DELIVERED,WEST
1220,125,2026-05-14 23:23:25,DELIVERED,CENTRAL
1221,259,2025-09-02 01:03:55,DELIVERED,NORTH
1222,184,2026-03-08 21:07:57,PLACED,EAST
1223,37,2025-12-05 23:02:22,DELIVERED,CENTRAL
1224,255,2024-10-23 21:55:16,SHIPPED,SOUTH
1225,442,2025-11-17 12:56:01,RETURNED,CENTRAL
1226,537,01-08-2024,PLACED,EAST
1227,104,2024-09-29 08:34:01,DELIVERED,EAST
1228,23,2025-07-03 00:21:37,DELIVERED,NORTH
1229,444,2025-03-23 16:59:33,DELIVERED,EAST
1230,553,2025-06-12 15:44:53,DELIVERED,NORTH
1231,485,2026-04-08 18:30:50,DELIVERED,SOUTH
1232,47,07-03-2025,DELIVERED,EAST
1233,,2026-03-04 15:08:58,DELIVERED,EAST
1234,326,2025-05-14 06:04:30,PLACED,EAST
1235,295,2026-05-15 14:03:31,DELIVERED,CENTRAL
1236,399,2024-06-18 12:32:24,DELIVERED,EAST
1237,456,2026-07-14 03:07:23,SHIPPED,SOUTH
1238,262,2024-09-29 02:44:16,DELIVERED,CENTRAL
1239,86,2025-12-24 12:27:18,DELIVERED,EAST
1240,,2025-02-13 00:18:19,DELIVERED,CENTRAL
1241,24,2025-08-14 00:05:59,DELIVERED,WEST
1242,385,2024-12-20 14:02:04,DELIVERED,NORTH
1243,224,2024-11-17 20:41:18,DELIVERED,SOUTH
1244,411,2025-11-27 20:25:44,DELIVERED,WEST
1245,286,2025-12-15 04:08:00,DELIVERED,EAST
1246,546,2026-02-16 12:56:34,DELIVERED,WEST
1247,461,2025-03-01 22:24:02,DELIVERED,NORTH
1248,343,2025-02-21 14:42:57,DELIVERED,NORTH
1249,429,2026-02-26 08:51:42,SHIPPED,NORTH
1250,142,2024-10-02 01:28:27,DELIVERED,WEST
1251,333,2025-02-12 14:02:11,DELIVERED,WEST
1252,,2026-01-24 19:37:27,DELIVERED,SOUTH
1253,166,2025-06-05 18:19:19,SHIPPED,SOUTH
1254,301,2024-07-16 23:39:13,SHIPPED,WEST
1255,455,2025-02-28 18:29:08,RETURNED,CENTRAL
1256,340,01-02-2025,SHIPPED,NORTH
1257,34,2026-02-20 05:42:11,CANCELLED,WEST
1258,73,2025-07-07 22:35:34,CANCELLED,CENTRAL
1259,547,2026-04-11 05:15:08,DELIVERED,NORTH
1260,408,2024-07-30 23:49:14,DELIVERED,CENTRAL
1261,451,2024-12-08 17:10:28,SHIPPED,EAST
1262,594,2024-11-19 15:35:58,DELIVERED,EAST
1263,348,2025-06-11 14:15:24,DELIVERED,SOUTH
1264,338,2024-09-22 01:30:47,DELIVERED,WEST
1265,267,2026-04-20 18:34:34,DELIVERED,WEST
1266,582,2024-07-24 12:39:24,DELIVERED,SOUTH
1267,27,2025-12-27 02:19:54,DELIVERED,EAST
1268,163,2025-09-15 09:34:53,DELIVERED,WEST
1269,159,2024-12-15 16:48:23,SHIPPED,EAST
1270,264,2024-07-12 12:05:27,CANCELLED,CENTRAL
1271,,2025-12-16 16:56:08,DELIVERED,CENTRAL
1272,175,2025-01-27 03:30:37,DELIVERED,CENTRAL
1273,384,2026-06-22 19:16:26,DELIVERED,CENTRAL
1274,496,2024-06-21 02:37:46,DELIVERED,NORTH
1275,317,2025-01-18 03:42:20,DELIVERED,NORTH
1276,366,2024-06-17 22:52:41,CANCELLED,CENTRAL
1277,208,2024-07-20 00:23:01,DELIVERED,NORTH
1278,520,2024-09-30 10:00:34,RETURNED,NORTH
1279,536,2025-07-01 19:03:31,DELIVERED,SOUTH
1280,251,2026-05-08 11:22:29,SHIPPED,CENTRAL
1281,285,2025-03-21 04:14:29,DELIVERED,NORTH
1282,136,2024-09-01 13:12:57,SHIPPED,SOUTH
1283,596,2024-10-29 15:46:47,DELIVERED,NORTH
1284,75,2024-11-26 19:56:41,DELIVERED,WEST
1285,556,2026-06-25 21:16:33,DELIVERED,NORTH
1286,115,2026-04-17 14:52:58,DELIVERED,SOUTH
1287,468,2025-06-25 01:50:14,DELIVERED,CENTRAL
1288,181,2026-06-19 17:58:17,DELIVERED,EAST
1289,545,2025-07-31 15:29:36,DELIVERED,CENTRAL
1290,451,2025-03-09 00:10:23,DELIVERED,EAST
1291,522,2025-02-07 09:57:35,SHIPPED,WEST
1292,97,2026-04-18 11:37:53,DELIVERED,CENTRAL
1293,199,2025-05-25 02:14:05,SHIPPED,CENTRAL
1294,544,2025-09-08 03:06:01,RETURNED,SOUTH
1295,159,2025-03-24 02:42:07,DELIVERED,SOUTH
1296,161,2026-06-04 23:37:10,DELIVERED,WEST
1297,276,2025-07-12 07:57:36,DELIVERED,EAST
1298,314,2025-11-30 19:35:59,CANCELLED,EAST
1299,436,2026-03-08 23:29:47,PLACED,WEST
1300,419,02-01-2025,RETURNED,EAST
1301,208,01-07-2025,DELIVERED,EAST
1302,438,2025-10-17 22:25:18,DELIVERED,SOUTH
1303,516,2025-07-29 14:04:54,SHIPPED,SOUTH
1304,492,2026-05-29 22:05:19,RETURNED,NORTH
1305,400,2026-06-25 14:13:03,SHIPPED,CENTRAL
1306,61,2025-11-13 08:28:52,DELIVERED,EAST
1307,292,2024-12-24 14:29:51,CANCELLED,NORTH
1308,424,2025-01-18 16:02:53,DELIVERED,CENTRAL
1309,91,2025-10-21 06:50:23,DELIVERED,EAST
1310,299,2025-01-03 05:00:37,DELIVERED,NORTH
1311,322,2025-12-12 03:36:57,RETURNED,WEST
1312,220,2026-05-27 12:28:25,SHIPPED,EAST
1313,266,2024-07-04 22:39:31,SHIPPED,WEST
1314,499,2024-08-31 15:38:17,RETURNED,CENTRAL
1315,580,2024-07-18 20:10:43,RETURNED,EAST
1316,504,2025-10-30 11:11:51,DELIVERED,NORTH
1317,572,2025-01-30 19:00:54,DELIVERED,NORTH
1318,480,2025-03-22 12:48:00,DELIVERED,WEST
1319,477,2025-01-21 10:37:31,DELIVERED,NORTH
1320,590,2026-04-01 16:56:05,CANCELLED,WEST
1321,7,2026-01-25 18:17:47,PLACED,SOUTH
1322,155,2025-05-11 05:56:27,DELIVERED,EAST
1323,206,2025-12-01 22:08:07,CANCELLED,CENTRAL
1324,152,2025-03-08 02:02:37,SHIPPED,CENTRAL
1325,41,2025-11-22 09:45:08,RETURNED,EAST
1326,236,2025-04-08 07:58:27,DELIVERED,WEST
1327,239,2025-05-02 11:08:16,DELIVERED,NORTH
1328,451,2026-01-02 17:15:41,PLACED,SOUTH
1329,458,2025-04-03 13:45:05,SHIPPED,WEST
1330,128,2025-02-26 00:04:52,DELIVERED,CENTRAL
1331,125,2025-04-20 15:52:12,SHIPPED,WEST
1332,367,2025-10-04 06:07:37,DELIVERED,SOUTH
1333,520,30-06-2025,DELIVERED,WEST
1334,390,2026-02-10 20:34:36,RETURNED,NORTH
1335,318,2026-04-04 10:14:36,RETURNED,EAST
1336,87,2026-01-25 08:33:17,CANCELLED,NORTH
1337,282,2025-10-14 04:24:50,PLACED,SOUTH
1338,10,2025-01-26 23:05:27,SHIPPED,WEST
1339,63,2025-04-20 22:51:54,CANCELLED,EAST
1340,425,2026-03-12 06:22:06,SHIPPED,CENTRAL
1341,186,2024-11-15 22:24:48,DELIVERED,NORTH
1342,314,2025-12-30 17:18:44,RETURNED,EAST
1343,30,27-10-2025,PLACED,WEST
1344,148,2024-08-10 05:37:30,DELIVERED,CENTRAL
1345,174,2024-06-22 04:56:46,DELIVERED,SOUTH
1346,68,2026-06-07 22:59:06,DELIVERED,WEST
1347,550,2024-05-31 02:54:15,DELIVERED,WEST
1348,264,2025-12-18 21:54:42,RETURNED,NORTH
1349,585,2025-05-05 16:30:41,DELIVERED,SOUTH
1350,85,2026-02-16 08:11:30,DELIVERED,CENTRAL
1351,232,2025-09-09 18:07:31,DELIVERED,WEST
1352,533,2025-07-18 08:15:40,DELIVERED,SOUTH
1353,384,2024-07-22 04:00:43,DELIVERED,WEST
1354,203,2024-06-21 05:57:10,SHIPPED,NORTH
1355,244,2025-10-13 00:52:43,PLACED,WEST
1356,353,2026-02-19 03:59:01,DELIVERED,SOUTH
1357,270,2024-11-29 00:36:55,DELIVERED,CENTRAL
1358,346,2025-03-15 10:29:26,DELIVERED,WEST
1359,468,2025-11-12 20:39:57,DELIVERED,EAST
1360,375,2024-07-08 11:30:07,RETURNED,SOUTH
1361,469,2024-12-02 20:16:45,DELIVERED,EAST
1362,356,2026-04-07 13:22:35,DELIVERED,NORTH
1363,517,2025-03-28 17:34:40,SHIPPED,SOUTH
1364,204,2025-11-30 19:42:32,DELIVERED,SOUTH
1365,544,2025-12-14 08:48:04,DELIVERED,CENTRAL
1366,163,2025-02-11 07:20:22,DELIVERED,CENTRAL
1367,156,19-03-2026,CANCELLED,EAST
1368,411,2026-03-15 09:51:55,CANCELLED,WEST
1369,,2025-06-24 10:13:59,DELIVERED,EAST
1370,69,2026-02-26 11:54:31,SHIPPED,WEST
1371,249,2025-02-01 16:27:58,DELIVERED,WEST
1372,255,2024-09-16 13:36:36,SHIPPED,EAST
1373,412,2025-01-20 21:14:12,SHIPPED,SOUTH
1374,,2024-11-28 04:57:47,DELIVERED,CENTRAL
1375,483,2026-04-10 19:57:50,DELIVERED,NORTH
1376,466,2025-11-11 07:27:50,CANCELLED,NORTH
1377,262,2026-05-24 17:20:17,DELIVERED,SOUTH
1378,499,2025-05-13 22:56:26,DELIVERED,NORTH
1379,372,2026-07-07 05:28:54,CANCELLED,WEST
1380,108,2025-08-08 06:44:45,CANCELLED,EAST
1381,521,24-06-2025,RETURNED,NORTH
1382,498,2026-07-07 22:02:45,SHIPPED,WEST
1383,107,2026-06-26 20:48:44,DELIVERED,CENTRAL
1384,532,2026-01-14 07:53:08,PLACED,NORTH
1385,101,2024-11-28 11:43:27,RETURNED,SOUTH
1386,432,2024-07-30 22:16:19,DELIVERED,WEST
1387,588,2024-07-26 21:45:31,RETURNED,WEST
1388,27,2025-03-06 18:23:22,PLACED,EAST
1389,423,2026-05-09 08:08:44,CANCELLED,EAST
1390,353,2025-06-20 08:14:54,DELIVERED,NORTH
1391,270,2025-02-03 11:18:28,SHIPPED,CENTRAL
1392,411,2025-02-21 06:47:15,CANCELLED,NORTH
1393,552,2025-05-18 12:27:32,DELIVERED,EAST
1394,93,2025-09-28 02:39:54,DELIVERED,SOUTH
1395,208,2026-06-23 02:32:18,DELIVERED,WEST
1396,164,2025-10-13 09:21:24,PLACED,SOUTH
1397,519,2025-09-02 03:16:26,DELIVERED,CENTRAL
1398,78,2024-10-17 15:39:30,DELIVERED,WEST
1399,150,2025-11-30 14:36:25,DELIVERED,WEST
1400,301,2024-10-04 17:04:14,DELIVERED,SOUTH
1401,42,25-01-2025,DELIVERED,EAST
1402,230,2025-05-05 03:59:08,SHIPPED,SOUTH
1403,222,2025-09-03 01:15:00,SHIPPED,NORTH
1404,495,2026-03-04 22:38:36,DELIVERED,CENTRAL
1405,191,2026-02-09 18:47:43,DELIVERED,WEST
1406,373,2025-07-13 10:07:47,DELIVERED,EAST
1407,241,2025-12-05 16:41:24,PLACED,SOUTH
1408,253,2024-12-16 00:41:42,PLACED,CENTRAL
1409,549,2025-05-18 21:54:36,DELIVERED,CENTRAL
1410,230,2024-08-20 15:29:38,DELIVERED,WEST
1411,447,2025-02-20 04:03:44,PLACED,WEST
1412,59,2026-06-09 09:55:18,CANCELLED,SOUTH
1413,363,2025-08-01 21:23:43,DELIVERED,NORTH
1414,503,2024-12-23 03:54:04,RETURNED,SOUTH
1415,318,2025-09-15 06:35:16,DELIVERED,CENTRAL
1416,521,2025-01-09 01:23:54,DELIVERED,CENTRAL
1417,7,2024-08-20 06:53:56,DELIVERED,EAST
1418,73,2026-03-03 16:16:49,DELIVERED,SOUTH
1419,184,2024-07-14 19:22:32,DELIVERED,WEST
1420,340,2026-02-15 21:37:53,DELIVERED,WEST
1421,391,2024-12-31 04:00:30,CANCELLED,SOUTH
1422,364,2026-03-29 13:01:00,CANCELLED,WEST
1423,267,2025-05-17 01:45:33,DELIVERED,NORTH
1424,97,2024-06-30 16:35:43,CANCELLED,NORTH
1425,61,25-10-2024,SHIPPED,CENTRAL
1426,335,2024-07-11 22:59:57,CANCELLED,CENTRAL
1427,72,2025-03-18 19:07:18,DELIVERED,WEST
1428,224,2024-10-27 15:08:46,CANCELLED,SOUTH
1429,588,2026-04-14 14:23:48,DELIVERED,SOUTH
1430,,2024-07-29 05:36:35,RETURNED,NORTH
1431,320,2024-11-13 10:08:25,DELIVERED,SOUTH
1432,172,2026-07-12 01:46:33,SHIPPED,SOUTH
1433,346,2026-01-24 01:13:25,DELIVERED,NORTH
1434,68,2025-12-19 02:02:32,SHIPPED,WEST
1435,,2024-08-29 01:40:04,RETURNED,WEST
1436,102,2024-10-18 06:59:28,DELIVERED,EAST
1437,577,2026-02-01 08:16:43,DELIVERED,SOUTH
1438,139,2025-04-02 15:31:22,DELIVERED,WEST
1439,387,2024-07-06 00:36:05,DELIVERED,EAST
1440,399,2025-08-19 03:21:57,DELIVERED,NORTH
1441,43,2024-10-15 13:09:03,DELIVERED,CENTRAL
1442,585,29-09-2025,DELIVERED,CENTRAL
1443,311,2025-11-27 10:46:20,RETURNED,NORTH
1444,445,2025-03-02 23:08:14,DELIVERED,NORTH
1445,102,2025-03-14 11:35:55,CANCELLED,EAST
1446,209,2024-06-23 05:20:18,PLACED,WEST
1447,120,2024-06-06 08:40:28,RETURNED,EAST
1448,400,28-12-2025,RETURNED,WEST
1449,146,2025-07-05 01:50:43,CANCELLED,WEST
1450,318,2025-07-27 11:49:17,DELIVERED,NORTH
