item_id,order_id,product_id,quantity,unit_price,discount_percent
1827,975,184,3,2246.92,0
1828,976,400,5,8045.44,0
1829,977,293,4,549.92,7
1830,978,385,5,26534.34,3
1831,979,457,4,8911.43,20
1832,979,554,4,1425.93,5
1833,980,410,5,9168.53,13
1834,981,128,4,5245.75,8
1835,981,303,1,405.07,31
1836,982,152,3,1917.9,0
1837,983,400,-2,8492.65,9
1838,983,400,1,6521.56,14
1839,983,154,1,468.2,15
1840,984,193,1,55735.31,7
1841,984,236,3,2985.84,39
1842,984,127,1,72375.66,0
1843,985,232,1,2793.33,36
1844,986,32,5,2204.3,4
1845,987,202,4,577.52,0
1846,987,312,1,2631.94,29
1847,987,151,2,1191.91,37
1848,988,515,1,832.99,13
1849,988,155,3,1152.67,32
1850,989,446,2,3547.73,30
1851,989,356,2,5779.42,5
1852,989,546,2,2950.64,0
1853,990,191,2,867.38,18
1854,991,571,2,6508.98,4
1855,991,236,5,2911.92,0
1856,991,269,4,809.31,28
1857,991,546,2,3178.23,26
1858,992,458,1,1651.02,11
1859,992,74,2,2322.12,0
1860,992,381,2,1430.91,11
1861,993,85,3,3653.92,36
1862,994,397,1,1725.69,34
1863,995,314,3,3163.23,0
1864,995,491,1,198.87,0
1865,996,284,5,790.42,7
1866,997,47,2,3780.19,5
1867,998,556,3,2874.11,18
1868,998,537,5,68191.8,0
1869,999,134,1,19587.96,0
1870,999,468,4,44932.8,31
1871,1000,47,2,3546.46,23
1872,1000,330,3,3974.87,0
1873,1001,121,3,145.5,0
1874,1002,475,3,5034.55,0
1875,1003,413,4,9500.31,13
1876,1004,461,4,56505.69,33
1877,1005,186,5,7565.71,22
1878,1006,551,2,240.78,0
1879,1006,268,2,49126.4,25
1880,1007,442,5,202.61,15
1881,1008,34,3,12340.09,0
1882,1008,271,2,30713.72,12
1883,1008,576,1,9549.33,5
1884,1008,158,3,806.45,0
1885,1009,91,4,12488.64,38
1886,1009,231,4,283.26,2
1887,1010,594,3,4593.33,33
1888,1010,382,5,238.54,10
1889,1011,107,2,1598.01,15
1890,1011,591,4,8333.24,7
1891,1011,500,3,778.86,0
1892,1012,317,1,208.69,2
1893,1012,569,1,325.05,0
1894,1012,504,2,430.15,37
1895,1013,118,3,2479.75,0
1896,1013,109,3,2574.42,0
1897,1013,204,4,2711.38,0
1898,1014,14,-3,1184.45,19
1899,1014,394,3,3955.67,25
1900,1014,585,1,16938.34,4
1901,1014,28,4,341.15,7
1902,1015,186,1,7018.66,21
1903,1016,443,3,751.95,32
1904,1016,582,5,4703.68,5
1905,1017,373,3,64499.19,21
1906,1017,501,-1,12730.33,5
1907,1018,478,4,1201.69,0
1908,1018,435,5,40875.98,33
1909,1018,564,4,3915.13,13
1910,1019,206,3,9529.85,0
1911,1019,218,2,1117.69,0
1912,1020,154,4,401.32,40
1913,1021,271,3,32355.63,7
1914,1021,598,3,3711.99,27
1915,1022,245,3,387.32,14
1916,1022,133,-2,3154.88,8
1917,1022,6,5,4213.64,12
1918,1023,233,5,53055.12,30
1919,1024,568,1,1214.48,0
1920,1025,547,3,36677.86,3
1921,1026,389,3,4608.54,24
1922,1027,227,4,7448.54,0
1923,1028,396,2,4832.66,5
1924,1029,145,4,608.34,9
1925,1030,207,3,34714.45,0
1926,1031,404,4,5592.24,20
1927,1031,202,5,526.96,0
1928,1031,55,5,1896.69,0
1929,1031,501,4,13313.85,37
1930,1032,402,3,947.17,15
1931,1033,208,5,36471.11,14
1932,1033,270,3,6453.06,14
1933,1034,485,5,1321.28,1
1934,1034,188,4,4194.04,1
1935,1035,343,4,7294.43,36
1936,1035,555,1,852.31,4
1937,1036,224,5,3041.59,8
1938,1037,534,3,7982.79,22
1939,1037,255,4,9857.88,26
1940,1038,12,4,626.29,11
1941,1038,373,1,74389.12,5
1942,1039,541,2,2186.41,5
1943,1039,276,5,1073.27,4
1944,1039,360,4,27492.5,0
1945,1039,8,3,41583.31,8
1946,1040,194,1,6414.02,0
1947,1040,400,3,9120.98,31
1948,1041,515,3,842.49,15
1949,1042,324,5,330.33,0
1950,1042,381,-3,1929.15,3
1951,1043,128,3,6889.46,17
1952,1043,412,4,35309.77,21
1953,1043,367,4,56897.35,4
1954,1044,121,3,141.28,1
1955,1044,214,-1,606.1,11
1956,1045,335,-1,855.44,0
1957,1046,394,5,4254.88,32
1958,1047,34,5,12254.06,0
1959,1047,295,4,7954.35,40
1960,1047,458,2,1958.1,0
1961,1048,336,2,6726.64,14
1962,1048,498,2,500.85,9
1963,1049,135,5,3973.99,0
1964,1050,479,4,317.98,0
1965,1051,43,2,8922.63,29
1966,1051,337,3,636.11,7
1967,1051,347,1,255.24,0
1968,1052,334,1,284.16,5
1969,1052,298,1,6309.86,8
1970,1053,361,5,27111.18,27
1971,1054,80,1,479.88,11
1972,1054,338,3,4211.27,31
1973,1055,589,2,552.6,0
1974,1056,296,5,3221.7,10
1975,1057,64,3,8630.64,10
1976,1058,427,4,737.61,14
1977,1059,578,3,2037.21,0
1978,1060,227,3,7354.51,13
1979,1061,22,4,29131.74,40
1980,1062,495,4,4745.49,27
1981,1062,207,3,40892.89,0
1982,1063,374,3,1362.45,6
1983,1064,373,4,78072.05,33
1984,1065,209,3,11027.57,38
1985,1065,425,4,295.95,13
1986,1066,595,-2,1437.32,0
1987,1067,380,3,419.54,0
1988,1067,593,4,56899.08,28
1989,1068,249,1,214.61,34
1990,1068,531,5,1556.54,0
1991,1068,381,5,1419.3,27
1992,1069,166,4,2075.02,12
1993,1070,223,5,612.93,21
1994,1070,242,5,1250.67,36
1995,1071,546,5,2458.32,0
1996,1072,464,4,3039.51,20
1997,1072,557,2,1236.35,0
1998,1072,415,4,6010.59,12
1999,1073,264,4,1055.42,0
2000,1073,507,5,1636.59,35
2001,1073,336,5,8605.9,30
2002,1074,581,2,425.08,11
2003,1075,394,5,4086.07,10
2004,1075,95,3,3614.08,0
2005,1075,286,1,934.66,34
2006,1075,569,5,277.98,10
2007,1076,532,1,2721.75,21
2008,1076,591,2,9626.29,0
2009,1077,503,2,2764.63,0
2010,1078,277,1,71397.78,2
2011,1078,504,3,493.08,6
2012,1079,272,3,56941.83,13
2013,1080,409,3,3305.39,7
2014,1081,362,3,54443.99,15
2015,1082,435,3,47919.86,22
2016,1082,230,2,20720.04,24
2017,1083,258,3,6037.51,18
2018,1084,454,3,1165.39,0
2019,1084,334,1,278.37,9
2020,1085,349,4,1601.67,26
2021,1085,561,3,3109.67,22
2022,1086,577,5,427.97,29
2023,1086,210,2,1625.03,0
2024,1086,286,2,906.67,0
2025,1087,518,5,851.48,0
2026,1087,155,2,1210.26,30
2027,1087,303,5,336.49,0
2028,1087,136,-1,2039.73,0
2029,1088,297,2,962.98,0
2030,1089,7,4,248.41,0
2031,1089,42,4,9173.45,0
2032,1089,563,5,3615.44,22
2033,1089,113,3,5781.43,0
2034,1090,130,4,331.24,3
2035,1091,45,2,12304.81,29
2036,1092,23,4,3862.34,6
2037,1093,143,1,4027.11,31
2038,1094,322,-2,2197.9,37
2039,1095,43,4,8233.56,0
2040,1095,183,1,2662.79,30
2041,1096,185,2,533.66,23
2042,1096,237,1,353.79,25
2043,1097,84,4,2053.53,15
2044,1097,193,2,63603.86,0
2045,1098,272,4,66469.67,11
2046,1099,26,2,1106.13,14
2047,1100,313,5,7442.03,2
2048,1101,401,3,36108.89,22
2049,1102,494,3,7854.57,0
2050,1103,289,1,11904.15,30
2051,1103,34,2,10167.69,0
2052,1103,63,1,2033.88,0
2053,1104,230,2,22994.87,10
2054,1104,460,5,1756.75,8
2055,1104,384,1,4036.92,23
2056,1105,245,1,275.68,1
2057,1105,372,5,676.24,0
2058,1105,76,4,3519.76,7
2059,1106,264,3,1130.58,0
2060,1107,364,2,630.28,4
2061,1107,510,4,2278.0,0
2062,1107,13,4,966.72,7
2063,1107,187,4,1266.36,0
2064,1108,393,1,55621.97,16
2065,1109,226,4,1644.31,0
2066,1110,570,1,3002.27,22
2067,1110,512,4,760.87,6
2068,1111,477,4,281.34,2
2069,1111,476,2,827.3,0
2070,1112,411,3,4496.2,8
2071,1113,371,4,578.01,34
2072,1113,153,1,5791.75,19
2073,1113,378,4,33545.5,34
2074,1113,471,3,11328.43,10
2075,1114,366,1,7362.46,15
2076,1115,194,3,6406.27,12
2077,1115,509,3,1793.33,5
2078,1116,342,5,2491.32,6
2079,1117,128,2,6742.63,14
2080,1117,64,4,7237.54,0
2081,1118,115,5,2038.31,0
2082,1118,379,2,6580.02,23
2083,1118,490,5,4623.22,0
2084,1119,489,3,4868.18,6
2085,1119,176,1,7364.72,33
2086,1119,260,4,2738.44,9
2087,1120,202,3,493.86,34
2088,1120,131,2,1960.48,11
2089,1120,344,1,871.78,37
2090,1121,383,1,1342.45,12
2091,1121,495,5,3891.87,2
2092,1121,217,3,422.29,32
2093,1122,339,4,1586.83,0
2094,1123,528,1,6364.8,38
2095,1123,462,3,2077.7,0
2096,1124,417,5,3491.26,16
2097,1124,550,3,4518.14,0
2098,1125,280,3,2713.07,0
2099,1125,150,4,3580.03,0
2100,1125,286,5,1039.35,19
2101,1125,73,5,48890.48,35
2102,1126,117,2,3138.84,14
2103,1126,379,4,6901.37,25
2104,1127,80,1,480.73,0
2105,1127,379,4,6222.07,0
2106,1127,166,4,2890.73,0
2107,1128,4,2,10058.39,0
2108,1128,399,5,41584.82,11
2109,1128,5,4,6406.08,8
2110,1128,235,3,406.97,35
2111,1129,266,4,11390.36,0
2112,1129,256,5,1226.66,1
2113,1129,367,1,44790.71,2
2114,1130,182,1,880.13,11
2115,1130,409,1,2742.79,10
2116,1131,88,5,75621.38,0
2117,1131,202,4,635.49,1
2118,1132,69,3,10319.69,15
2119,1132,450,5,3521.08,0
2120,1132,61,3,7281.82,0
2121,1132,599,1,3617.65,5
2122,1133,277,5,56311.42,0
2123,1133,526,3,47292.75,0
2124,1133,124,3,47416.57,16
2125,1134,32,1,2563.09,3
2126,1134,519,3,2604.58,32
2127,1134,401,4,37294.37,2
2128,1135,128,2,5974.38,26
2129,1135,105,4,1678.16,0
2130,1136,321,2,9684.73,0
2131,1136,98,1,430.25,0
2132,1136,368,4,247.83,0
2133,1137,13,2,995.37,12
2134,1137,403,4,2320.5,0
2135,1138,253,3,5544.63,17
2136,1139,31,3,2538.72,12
2137,1139,549,4,2829.43,7
2138,1140,54,5,1234.26,31
2139,1140,77,1,5473.23,25
2140,1141,247,2,5251.57,0
2141,1142,505,2,1993.38,0
2142,1142,443,3,714.34,37
2143,1143,213,5,9012.29,40
2144,1143,240,5,2443.65,4
2145,1144,174,5,513.78,22
2146,1144,171,4,3151.33,31
2147,1144,41,3,233.85,30
2148,1145,534,5,9791.47,18
2149,1146,192,1,21483.89,5
2150,1146,59,-2,1090.19,11
2151,1147,572,5,15942.34,10
2152,1148,410,2,8557.86,29
2153,1148,425,2,258.64,16
2154,1149,368,1,276.16,24
2155,1149,285,2,1571.09,0
2156,1149,194,1,6560.31,0
2157,1150,363,1,2283.38,0
2158,1151,317,3,155.24,0
2159,1152,11,3,2881.05,8
2160,1152,146,2,41963.46,14
2161,1152,515,4,832.34,22
2162,1153,177,2,3216.63,0
2163,1153,65,5,442.21,0
2164,1153,315,4,1716.2,20
2165,1154,166,4,3008.95,23
2166,1155,223,1,639.06,23
2167,1155,108,1,1254.18,0
2168,1156,343,5,9464.11,0
2169,1157,98,5,383.43,7
2170,1157,382,1,321.19,3
2171,1157,312,1,2540.39,0
2172,1157,531,3,1213.29,11
2173,1158,197,2,9343.83,10
2174,1159,12,2,672.64,5
2175,1159,508,3,3720.94,0
2176,1159,422,3,2590.99,25
2177,1160,13,3,774.66,6
2178,1161,585,3,15860.01,13
2179,1161,131,2,2219.0,13
2180,1162,501,4,9860.09,9
2181,1162,573,5,1629.3,15
2182,1163,449,3,372.74,8
2183,1163,132,2,385.34,10
2184,1164,165,1,2580.01,1
2185,1164,259,3,1828.2,32
2186,1165,468,2,51389.76,0
2187,1166,593,4,69820.55,1
2188,1166,110,3,867.78,9
2189,1166,583,1,4978.8,6
2190,1166,144,1,3086.58,0
2191,1167,188,4,3894.76,16
2192,1168,322,4,1520.39,1
2193,1169,364,2,717.41,3
2194,1169,355,3,2738.24,0
2195,1170,290,1,8174.72,9
2196,1171,480,5,1169.27,34
2197,1172,139,1,1009.74,30
2198,1173,10,-3,1032.72,18
2199,1173,178,3,1051.64,6
2200,1174,287,1,684.3,12
2201,1174,419,4,3072.67,20
2202,1175,300,3,5508.84,0
2203,1176,482,1,3757.65,2
2204,1176,15,2,613.35,13
2205,1177,230,1,18680.62,14
2206,1177,543,5,848.28,11
2207,1178,62,2,213.56,13
2208,1178,104,4,2605.32,32
2209,1178,588,2,3360.69,3
2210,1179,541,1,2393.71,0
2211,1180,296,2,2985.87,5
2212,1181,100,5,2864.1,0
2213,1181,487,-2,1757.84,0
2214,1181,159,3,1573.26,0
2215,1182,339,2,1285.88,15
2216,1182,211,1,507.42,0
2217,1182,28,-1,288.93,4
2218,1183,55,1,1433.84,2
2219,1183,168,4,4738.17,39
2220,1184,574,3,3241.58,0
2221,1184,420,1,6258.47,13
2222,1184,319,3,2359.01,12
2223,1185,338,3,4102.62,15
2224,1185,158,4,1080.99,0
2225,1185,110,3,798.37,14
2226,1186,197,2,10464.38,23
2227,1187,212,3,186.41,9
2228,1187,508,3,4213.95,0
2229,1188,462,2,2649.67,25
2230,1188,367,2,51764.97,8
2231,1189,281,5,4454.21,4
2232,1190,55,1,1607.59,32
2233,1191,560,4,8721.01,27
2234,1192,509,4,1696.65,14
2235,1192,298,-1,5788.5,0
2236,1192,161,3,2743.29,12
2237,1193,445,1,8885.55,0
2238,1194,259,4,1873.79,7
2239,1194,107,4,1408.55,0
2240,1195,61,2,7737.84,0
2241,1196,521,5,6771.29,3
2242,1196,367,2,42979.78,2
2243,1197,425,3,323.45,38
2244,1198,363,4,2428.5,30
2245,1199,505,3,2318.24,13
2246,1199,110,5,881.75,0
2247,1200,219,5,1289.62,11
2248,1201,419,3,3514.82,0
2249,1202,345,3,1225.39,7
2250,1202,126,1,1479.47,12
2251,1202,166,1,2704.64,11
2252,1202,366,2,7858.44,12
2253,1203,431,4,926.17,0
2254,1203,272,2,53222.04,0
2255,1203,137,4,3134.5,40
2256,1203,192,1,21724.46,0
2257,1204,452,2,7845.51,0
2258,1205,535,4,2865.94,28
2259,1205,352,2,1084.92,15
2260,1205,115,1,1688.01,0
2261,1205,570,4,3905.32,0
2262,1206,239,4,7327.84,19
2263,1206,488,2,719.06,2
2264,1207,164,4,1977.0,36
2265,1208,539,2,3341.46,0
2266,1208,155,-3,1257.89,21
2267,1209,599,3,3863.11,11
2268,1210,39,2,686.8,35
2269,1211,529,4,17317.75,30
2270,1211,31,2,1951.97,15
2271,1211,59,4,1054.59,5
2272,1212,287,1,992.04,1
2273,1213,506,3,1299.5,6
2274,1213,347,1,237.95,2
2275,1214,449,2,401.83,10
2276,1215,183,5,2978.32,0
2277,1216,41,3,237.3,0
2278,1216,332,1,10474.27,0
2279,1217,396,3,4735.07,22
2280,1217,294,1,2438.83,40
2281,1218,35,4,6202.55,11
2282,1219,369,5,4428.84,0
2283,1219,405,4,9995.09,25
2284,1220,242,5,1334.27,6
2285,1220,54,1,971.29,4
2286,1221,535,2,2519.51,4
2287,1222,3,3,4601.14,4
2288,1223,458,3,2000.33,38
2289,1223,143,1,4643.73,37
2290,1223,163,4,4196.54,0
2291,1224,496,2,1331.52,0
2292,1225,469,5,52576.26,10
2293,1225,146,3,54572.01,0
2294,1225,553,1,352.09,0
2295,1226,48,2,6030.49,18
2296,1226,252,4,4430.01,10
2297,1227,549,3,2605.52,30
2298,1227,452,1,10018.36,0
2299,1228,387,1,5866.32,0
2300,1229,285,5,1900.38,25
2301,1230,397,5,2008.12,0
2302,1231,470,4,5128.86,31
2303,1231,309,1,748.01,6
2304,1231,125,5,3985.15,12
2305,1232,501,5,10606.03,0
2306,1233,516,5,1061.03,12
2307,1233,177,1,2700.15,12
2308,1234,537,2,59602.0,1
2309,1234,126,2,1077.03,0
2310,1235,524,3,619.7,0
2311,1236,273,1,3183.91,12
2312,1236,304,3,1307.55,0
2313,1236,102,4,8118.09,6
2314,1237,461,4,74392.36,12
2315,1237,258,4,5994.8,0
2316,1238,351,2,24004.26,26
2317,1238,73,4,42356.81,10
2318,1239,572,5,11774.4,25
2319,1239,146,-1,52828.95,9
2320,1240,175,5,6519.71,11
2321,1241,283,1,29865.01,3
2322,1242,208,5,35266.88,0
2323,1242,57,2,611.39,0
2324,1242,21,1,50509.92,0
2325,1242,22,4,26195.04,6
2326,1243,137,3,3634.62,0
2327,1244,469,3,60602.5,9
2328,1245,586,5,1989.29,12
2329,1245,337,3,751.41,15
2330,1245,254,2,4068.7,13
2331,1245,551,4,178.49,33
2332,1246,397,1,1962.59,34
2333,1247,443,2,838.83,10
2334,1247,432,2,44102.84,37
2335,1247,291,2,4393.57,14
2336,1248,196,4,5336.62,0
2337,1248,5,2,9011.08,31
2338,1249,60,5,8971.56,20
2339,1249,193,5,57679.66,0
2340,1250,375,1,4889.53,27
2341,1250,392,2,5329.86,12
2342,1250,188,2,3632.15,0
2343,1251,218,3,999.43,0
2344,1251,132,3,469.37,0
2345,1251,507,3,1941.72,32
2346,1252,281,2,4597.39,0
2347,1253,51,4,9259.2,0
2348,1253,253,2,6239.81,11
2349,1253,477,1,229.3,0
2350,1253,13,4,974.47,3
2351,1254,248,2,2270.83,0
2352,1254,447,3,32285.45,0
2353,1255,231,3,245.59,2
2354,1256,399,4,44842.59,11
2355,1257,591,2,7567.49,17
2356,1257,71,3,9506.31,24
2357,1257,228,2,6858.19,35
2358,1258,339,5,1270.79,0
2359,1258,579,1,2777.45,0
2360,1259,113,2,6058.8,4
2361,1259,372,3,830.24,0
2362,1259,92,4,9293.21,17
2363,1260,334,5,266.55,0
2364,1260,258,2,6707.18,21
2365,1261,429,5,3488.97,40
2366,1261,8,1,34125.13,15
2367,1262,327,2,2737.97,32
2368,1262,457,5,8019.34,35
2369,1263,382,2,224.96,1
2370,1264,144,3,3874.21,31
2371,1265,291,4,3707.16,8
2372,1265,317,4,156.0,5
2373,1265,226,2,1791.99,36
2374,1266,424,5,8870.15,0
2375,1266,421,2,937.02,8
2376,1266,70,5,2317.92,14
2377,1267,368,5,252.36,0
2378,1267,235,2,323.38,34
2379,1268,529,3,17099.03,0
2380,1268,131,3,2132.61,31
2381,1269,203,4,3777.57,0
2382,1269,72,3,3026.38,0
2383,1270,48,5,5798.16,3
2384,1270,147,-1,785.34,13
2385,1270,195,5,503.94,0
2386,1271,313,5,5712.18,5
2387,1271,443,5,760.49,1
2388,1271,218,3,1114.05,0
2389,1271,449,5,387.15,7
2390,1272,576,2,10168.42,37
2391,1273,216,5,2290.93,11
2392,1273,17,5,3095.12,6
2393,1274,189,4,9306.07,22
2394,1274,147,3,935.95,8
2395,1275,423,5,873.23,31
2396,1276,277,4,74212.27,0
2397,1276,258,4,6166.1,19
2398,1277,396,1,4817.93,14
2399,1278,563,4,4244.59,32
2400,1278,174,3,460.11,16
2401,1279,369,1,4734.1,12
2402,1279,89,2,3691.19,33
2403,1280,241,1,9995.37,2
2404,1281,481,4,374.22,11
2405,1282,254,5,3204.19,37
2406,1282,164,1,1460.85,9
2407,1283,157,2,29121.27,18
2408,1284,405,2,10644.88,1
2409,1285,497,1,747.96,10
2410,1286,116,2,493.57,0
2411,1287,498,3,589.56,0
2412,1287,6,1,4150.15,0
2413,1287,475,4,5256.11,22
2414,1288,302,3,1191.17,32
2415,1289,382,1,299.29,5
2416,1289,117,4,2338.89,12
2417,1290,495,2,3698.55,0
2418,1291,533,1,2230.41,0
2419,1291,582,1,4805.38,2
2420,1292,384,5,4268.8,0
2421,1293,359,2,719.51,6
2422,1294,168,1,4079.25,8
2423,1295,542,2,456.19,0
2424,1296,411,4,3205.05,30
2425,1296,550,4,5559.96,1
2426,1296,342,2,2822.87,13
2427,1297,17,2,3137.73,5
2428,1298,347,2,186.95,11
2429,1298,203,1,3864.23,2
2430,1298,29,4,6298.65,9
2431,1299,299,4,11804.36,4
2432,1300,504,1,422.12,23
2433,1301,403,3,2497.9,0
2434,1301,336,1,9276.06,8
2435,1302,454,2,1186.36,0
2436,1302,561,2,3516.95,0
2437,1303,262,1,2380.76,0
2438,1303,41,-2,165.97,0
2439,1303,481,3,330.2,0
2440,1304,403,3,2593.54,14
2441,1305,570,4,3854.76,21
2442,1305,261,1,3961.59,1
2443,1305,557,1,1164.46,0
2444,1306,128,1,7170.12,5
2445,1307,412,4,50695.88,0
2446,1307,579,4,2236.92,0
2447,1308,433,3,1493.59,30
2448,1309,157,2,27738.64,6
2449,1310,167,4,8621.13,22
2450,1310,61,5,6848.28,0
2451,1311,578,5,1712.92,12
2452,1312,176,5,8119.14,36
2453,1312,484,1,2158.97,0
2454,1312,516,4,963.27,10
2455,1312,394,3,3315.71,0
2456,1313,327,4,3139.04,12
2457,1313,567,5,1363.02,3
2458,1314,232,2,3551.15,0
2459,1315,421,4,862.77,0
2460,1315,137,1,3804.65,38
2461,1315,182,4,882.51,14
2462,1316,223,2,498.28,5
2463,1317,121,3,145.14,0
2464,1317,108,4,1447.3,25
2465,1317,341,4,2500.72,14
2466,1318,307,2,2582.62,7
2467,1318,376,1,584.41,0
2468,1319,178,3,895.23,35
2469,1319,453,2,13647.61,6
2470,1320,541,4,2157.39,13
2471,1320,3,1,4918.45,27
2472,1321,542,2,474.13,21
2473,1321,241,1,9685.36,0
2474,1322,202,-3,486.78,28
2475,1323,245,4,357.13,7
2476,1323,49,1,2130.01,1
2477,1323,399,1,45571.58,14
2478,1324,457,3,9306.83,3
2479,1325,38,4,758.51,0
2480,1325,86,3,1297.04,15
2481,1326,196,1,3917.3,0
2482,1327,493,2,3311.1,29
2483,1327,524,2,556.9,3
2484,1327,82,3,2576.14,5
2485,1328,405,4,13076.35,13
2486,1328,268,2,46088.2,0
2487,1328,277,2,53741.09,23
2488,1329,547,4,42355.19,0
2489,1330,330,5,3527.43,8
2490,1330,448,2,5125.45,12
2491,1331,236,1,3327.7,10
2492,1332,548,2,746.81,25
2493,1332,103,1,6326.33,5
2494,1333,5,3,6856.63,1
2495,1334,27,2,2170.24,11
2496,1334,393,4,65176.94,7
2497,1334,480,-2,1071.88,0
2498,1335,298,2,7204.9,25
2499,1336,107,-1,1892.72,0
2500,1337,240,3,2028.21,3
2501,1337,482,4,5490.52,17
2502,1338,428,3,3252.1,15
2503,1338,259,5,2045.72,39
2504,1339,78,2,4639.77,14
2505,1340,469,5,45916.21,31
2506,1341,162,4,11555.57,0
2507,1341,439,3,5793.28,10
2508,1341,599,5,3685.72,14
2509,1342,39,-3,748.63,2
2510,1343,132,3,474.13,31
2511,1344,557,3,1370.93,35
2512,1345,254,3,3655.38,0
2513,1346,172,1,62102.52,3
2514,1347,270,4,7025.08,8
2515,1348,534,2,11018.32,10
2516,1349,43,3,10488.78,0
2517,1349,394,1,3221.74,39
2518,1350,517,3,3247.82,0
2519,1351,441,1,19227.75,35
2520,1351,90,2,747.37,0
2521,1352,33,5,608.5,39
2522,1352,511,4,739.64,14
2523,1352,468,4,47544.32,35
2524,1353,517,1,4366.95,0
2525,1354,114,1,3005.28,10
2526,1354,381,2,1399.52,39
2527,1354,197,2,12065.82,2
2528,1355,72,3,3138.95,39
2529,1355,476,1,742.77,20
2530,1356,395,4,770.02,19
2531,1357,520,4,39343.41,29
2532,1358,251,3,2663.11,15
2533,1358,56,2,1941.52,26
2534,1359,354,2,1162.35,40
2535,1359,520,5,45966.13,2
2536,1359,186,5,8753.86,35
2537,1360,308,5,8300.35,11
2538,1360,597,1,549.1,26
2539,1361,301,3,283.04,23
2540,1362,265,1,54923.09,20
2541,1363,539,4,2910.02,31
2542,1363,71,5,9939.67,10
2543,1363,47,1,3778.08,17
2544,1364,234,4,2083.68,17
2545,1364,516,1,1180.78,11
2546,1365,34,4,11153.03,7
2547,1365,109,4,2311.17,1
2548,1365,131,1,2135.09,26
2549,1366,296,2,3885.6,22
2550,1366,576,4,10982.22,18
2551,1367,434,4,5546.43,27
2552,1367,113,3,6237.58,18
2553,1368,597,3,521.7,0
2554,1369,15,3,625.0,2
2555,1370,74,2,2267.9,0
2556,1370,381,1,1620.7,0
2557,1370,132,1,488.37,7
2558,1371,320,5,444.08,7
2559,1371,312,5,3456.66,9
2560,1372,203,1,4963.19,0
2561,1373,267,2,3059.33,21
2562,1373,577,1,368.74,0
2563,1374,11,1,2819.63,2
2564,1375,515,4,843.15,16
2565,1375,372,3,679.05,0
2566,1376,194,3,5540.1,12
2567,1377,297,2,814.57,0
2568,1378,9,1,1435.36,0
2569,1379,316,5,985.03,38
2570,1379,212,3,233.9,26
2571,1379,83,1,6033.68,16
2572,1380,554,1,1251.43,37
2573,1380,597,3,606.96,0
2574,1380,343,2,10506.49,18
2575,1381,168,5,4794.33,0
2576,1382,401,4,36178.12,39
2577,1382,312,4,2603.03,4
2578,1382,335,5,908.24,22
2579,1382,504,5,358.43,0
2580,1383,231,4,225.19,12
2581,1383,111,2,7075.6,20
2582,1383,459,3,1361.27,10
2583,1383,256,1,1027.8,9
2584,1384,408,3,2054.17,25
2585,1385,513,3,6322.86,9
2586,1385,174,1,366.42,2
2587,1386,424,3,7059.17,12
2588,1387,424,3,9121.31,20
2589,1388,397,1,2004.49,24
2590,1388,578,1,2265.52,10
2591,1388,270,5,6086.91,39
2592,1389,328,4,3358.58,0
2593,1389,244,5,624.18,0
2594,1390,35,5,6245.75,27
2595,1390,455,5,6648.15,10
2596,1391,374,5,1163.88,1
2597,1391,292,1,33864.35,0
2598,1392,236,4,3370.5,17
2599,1392,449,-1,341.03,23
2600,1392,220,5,3179.32,0
2601,1393,438,4,1043.48,0
2602,1393,18,2,2472.72,13
2603,1393,385,3,18266.54,11
2604,1394,356,4,4857.83,25
2605,1394,199,5,340.33,6
2606,1395,250,1,40171.2,34
2607,1395,350,3,12771.27,11
2608,1396,52,3,11126.05,0
2609,1396,165,3,2182.02,10
2610,1396,430,2,33360.04,32
2611,1396,34,5,8471.96,18
2612,1397,324,5,415.72,0
2613,1398,57,1,571.2,6
2614,1398,238,3,1902.06,28
2615,1398,238,5,1693.26,0
2616,1399,544,3,2735.55,0
2617,1400,14,3,1375.85,0
2618,1401,180,3,4789.15,15
2619,1401,202,3,665.51,0
2620,1401,592,3,541.67,10
2621,1402,38,2,669.29,33
2622,1402,429,4,3948.54,28
2623,1403,537,5,67347.27,18
2624,1403,318,1,2593.66,14
2625,1403,547,4,37939.74,0
2626,1404,202,4,626.13,0
2627,1405,459,1,1323.59,0
2628,1405,5,4,9019.87,9
2629,1406,229,1,2887.92,7
2630,1407,416,4,1666.27,12
2631,1407,139,1,1023.55,32
2632,1407,455,3,5122.07,6
2633,1408,244,1,515.59,8
2634,1408,114,5,3047.47,13
2635,1408,180,4,6262.35,0
2636,1409,591,4,7843.67,6
2637,1410,235,4,304.23,8
2638,1411,531,5,1679.97,3
2639,1411,588,1,3331.0,19
2640,1411,106,1,2151.8,23
2641,1412,353,1,3386.45,12
2642,1412,38,3,755.06,0
2643,1413,208,5,48808.83,0
2644,1413,445,3,6467.38,8
2645,1414,255,3,11432.43,7
2646,1415,554,5,1185.18,0
2647,1415,329,4,4394.1,26
2648,1415,544,2,2916.67,0
2649,1416,276,2,909.54,32
2650,1417,165,5,2477.17,30
2651,1418,428,2,4197.06,0
2652,1419,353,3,3846.19,0
2653,1419,540,1,792.84,19
2654,1420,586,3,2221.9,0
2655,1421,1,4,7743.4,24
2656,1421,98,5,400.22,18
2657,1422,326,5,3130.59,0
2658,1422,4,1,8340.7,0
2659,1423,518,2,681.63,25
2660,1423,10,3,1153.05,33
2661,1423,369,4,5516.36,34
