order_id,customer_id,order_date,status,region_code,is_future_dated,customer_id_missing
850,110,2024-06-16 01:15:09,DELIVERED,EAST,False,False
851,207,2024-07-19 06:43:17,SHIPPED,NORTH,False,False
852,,2026-06-20 13:37:55,PLACED,EAST,False,True
853,,2025-12-05 00:50:37,DELIVERED,WEST,False,True
854,323,2025-12-03 18:34:32,RETURNED,NORTH,False,False
855,516,2025-01-18 07:21:52,PLACED,WEST,False,False
856,39,2025-01-20 09:44:20,DELIVERED,NORTH,False,False
857,96,2025-05-24 17:33:29,CANCELLED,SOUTH,False,False
858,165,2026-07-18 05:44:45,DELIVERED,CENTRAL,False,False
859,350,2024-12-19 19:24:00,DELIVERED,EAST,False,False
860,,2026-01-22 04:03:11,SHIPPED,CENTRAL,False,True
861,157,2026-07-11 20:59:43,PLACED,NORTH,False,False
862,317,2024-10-12 09:50:48,DELIVERED,WEST,False,False
863,303,2025-08-08 03:31:50,DELIVERED,EAST,False,False
864,184,2026-05-15 17:40:30,DELIVERED,WEST,False,False
865,453,2025-01-03 04:15:09,RETURNED,CENTRAL,False,False
866,373,2026-02-11 20:05:50,DELIVERED,CENTRAL,False,False
867,133,2025-09-29 05:32:54,DELIVERED,WEST,False,False
868,270,2024-08-04 07:03:38,DELIVERED,NORTH,False,False
869,251,2024-06-11 08:08:04,SHIPPED,NORTH,False,False
870,163,2024-09-20 08:50:32,SHIPPED,WEST,False,False
871,358,2026-05-22 02:58:33,SHIPPED,SOUTH,False,False
872,407,2025-04-04 20:49:04,DELIVERED,NORTH,False,False
873,498,2026-06-08 00:00:00,SHIPPED,WEST,False,False
874,160,2025-01-11 01:08:51,DELIVERED,EAST,False,False
875,390,2025-12-12 13:25:36,DELIVERED,WEST,False,False
876,217,2026-03-17 23:36:48,DELIVERED,SOUTH,False,False
877,71,2024-10-03 22:20:11,DELIVERED,WEST,False,False
878,538,2025-07-07 00:53:37,SHIPPED,NORTH,False,False
879,439,2025-09-03 05:25:12,SHIPPED,EAST,False,False
880,494,2025-02-03 14:55:33,RETURNED,WEST,False,False
881,585,2024-06-14 10:16:24,DELIVERED,CENTRAL,False,False
882,593,2025-10-14 00:00:00,DELIVERED,EAST,False,False
883,470,2026-07-14 20:41:02,CANCELLED,NORTH,False,False
884,417,2024-06-04 17:05:03,RETURNED,SOUTH,False,False
885,593,2025-05-04 14:50:51,DELIVERED,SOUTH,False,False
886,560,2026-01-06 12:19:45,SHIPPED,SOUTH,False,False
887,591,2025-12-26 04:09:34,CANCELLED,NORTH,False,False
888,315,2024-12-09 18:50:37,DELIVERED,WEST,False,False
889,361,2026-03-22 12:48:31,DELIVERED,EAST,False,False
890,181,2025-12-30 14:58:38,SHIPPED,CENTRAL,False,False
891,447,2026-04-09 14:56:46,DELIVERED,CENTRAL,False,False
892,102,2024-11-07 06:23:36,PLACED,NORTH,False,False
893,422,2024-10-31 21:09:45,DELIVERED,CENTRAL,False,False
894,34,2026-03-14 10:37:40,SHIPPED,WEST,False,False
895,118,2026-05-29 10:59:47,RETURNED,EAST,False,False
896,476,2026-02-03 20:48:45,PLACED,EAST,False,False
897,520,2025-07-14 21:14:24,DELIVERED,WEST,False,False
898,5,2026-03-04 23:47:33,PLACED,NORTH,False,False
899,384,2025-10-05 04:10:31,DELIVERED,CENTRAL,False,False
900,248,2026-01-27 23:02:51,SHIPPED,WEST,False,False
901,592,2026-01-26 11:36:10,RETURNED,SOUTH,False,False
902,326,2026-04-09 11:30:47,SHIPPED,SOUTH,False,False
903,591,2025-07-08 06:04:55,CANCELLED,SOUTH,False,False
904,209,2024-07-08 19:56:13,DELIVERED,CENTRAL,False,False
905,557,2024-09-29 08:51:06,DELIVERED,NORTH,False,False
906,134,2025-12-07 07:43:54,SHIPPED,SOUTH,False,False
907,549,2026-01-07 08:50:56,DELIVERED,NORTH,False,False
908,148,2024-11-06 15:44:54,SHIPPED,CENTRAL,False,False
909,146,2025-03-06 14:17:19,PLACED,WEST,False,False
910,213,2026-07-01 19:11:04,DELIVERED,WEST,False,False
911,79,2026-03-13 07:16:19,DELIVERED,EAST,False,False
912,462,2025-03-05 07:40:11,DELIVERED,SOUTH,False,False
913,33,2025-11-13 12:53:59,RETURNED,WEST,False,False
914,,2025-06-29 08:29:08,RETURNED,SOUTH,False,True
915,,2025-01-21 15:52:16,SHIPPED,EAST,False,True
916,,2024-12-31 06:04:42,SHIPPED,SOUTH,False,True
917,494,2024-10-19 20:53:03,DELIVERED,CENTRAL,False,False
918,479,2026-07-09 04:49:38,DELIVERED,WEST,False,False
919,257,2025-08-09 15:31:29,RETURNED,NORTH,False,False
920,320,2025-04-14 17:57:56,RETURNED,WEST,False,False
921,457,2025-07-26 00:44:16,CANCELLED,CENTRAL,False,False
922,393,2025-11-29 05:38:37,DELIVERED,NORTH,False,False
923,35,2025-06-27 02:53:49,DELIVERED,EAST,False,False
924,544,2024-07-15 12:14:32,SHIPPED,EAST,False,False
925,191,2024-09-19 20:13:40,SHIPPED,EAST,False,False
926,322,2025-10-06 21:51:50,DELIVERED,EAST,False,False
927,582,2025-05-26 09:46:25,DELIVERED,WEST,False,False
928,218,2024-11-05 21:08:34,DELIVERED,CENTRAL,False,False
929,77,2026-03-16 03:59:05,DELIVERED,WEST,False,False
930,328,2024-08-15 00:00:00,CANCELLED,WEST,False,False
931,282,2024-12-08 18:30:37,DELIVERED,CENTRAL,False,False
932,393,2024-07-02 00:57:16,DELIVERED,CENTRAL,False,False
933,473,2026-02-14 17:52:29,PLACED,CENTRAL,False,False
934,41,2024-06-24 06:40:30,PLACED,NORTH,False,False
935,426,2025-07-30 16:34:19,DELIVERED,EAST,False,False
936,570,2026-07-06 02:53:30,DELIVERED,WEST,False,False
937,466,2024-12-04 14:36:09,CANCELLED,CENTRAL,False,False
938,,2024-06-15 03:35:31,SHIPPED,EAST,False,True
939,447,2024-10-13 17:30:04,SHIPPED,EAST,False,False
940,551,2024-08-19 13:00:20,DELIVERED,NORTH,False,False
941,312,2025-10-23 14:16:26,DELIVERED,WEST,False,False
942,175,2026-05-15 15:54:30,SHIPPED,EAST,False,False
943,599,2026-03-03 00:42:50,DELIVERED,NORTH,False,False
944,247,2026-06-30 08:23:43,RETURNED,EAST,False,False
945,495,2025-07-13 19:37:31,DELIVERED,NORTH,False,False
946,249,2025-04-14 20:10:53,DELIVERED,NORTH,False,False
947,62,2025-04-30 18:06:51,DELIVERED,WEST,False,False
948,108,2025-09-28 18:52:16,DELIVERED,EAST,False,False
949,158,2024-11-10 03:18:28,RETURNED,SOUTH,False,False
950,395,2025-04-10 09:09:40,DELIVERED,SOUTH,False,False
951,434,2025-09-19 03:15:42,RETURNED,CENTRAL,False,False
952,151,2024-11-12 00:00:00,DELIVERED,SOUTH,False,False
953,472,2024-07-13 09:46:21,DELIVERED,CENTRAL,False,False
954,272,2024-10-07 14:14:10,DELIVERED,SOUTH,False,False
955,515,2025-10-30 10:42:38,PLACED,EAST,False,False
956,51,2026-03-17 11:14:11,SHIPPED,SOUTH,False,False
957,283,2026-07-05 19:20:48,DELIVERED,NORTH,False,False
958,255,2025-05-06 02:31:37,SHIPPED,NORTH,False,False
959,245,2024-11-02 22:44:44,DELIVERED,CENTRAL,False,False
960,415,2024-11-03 08:53:49,SHIPPED,EAST,False,False
961,176,2025-11-21 00:42:06,DELIVERED,CENTRAL,False,False
962,4,2026-06-09 14:50:19,DELIVERED,SOUTH,False,False
963,72,2025-10-27 23:38:51,CANCELLED,SOUTH,False,False
964,486,2024-07-01 08:28:52,SHIPPED,EAST,False,False
965,175,2024-06-14 02:54:18,DELIVERED,WEST,False,False
966,501,2026-06-03 02:37:16,SHIPPED,NORTH,False,False
967,298,2025-02-13 21:34:21,DELIVERED,NORTH,False,False
968,344,2025-11-25 22:03:54,RETURNED,EAST,False,False
969,260,2024-06-20 01:35:33,CANCELLED,EAST,False,False
970,531,2026-06-21 10:03:26,SHIPPED,CENTRAL,False,False
971,22,2026-02-26 09:47:56,CANCELLED,SOUTH,False,False
972,32,2026-03-30 02:25:28,DELIVERED,NORTH,False,False
973,387,2025-07-29 12:37:21,CANCELLED,CENTRAL,False,False
974,461,2025-02-25 18:41:33,DELIVERED,EAST,False,False
975,401,2025-08-02 03:14:22,DELIVERED,NORTH,False,False
976,352,2024-12-07 00:19:41,DELIVERED,WEST,False,False
977,356,2024-06-11 22:44:48,DELIVERED,SOUTH,False,False
978,154,2025-08-23 03:50:51,DELIVERED,SOUTH,False,False
979,296,2025-08-30 20:12:32,PLACED,NORTH,False,False
980,127,2025-09-17 01:51:07,PLACED,EAST,False,False
981,,2024-12-29 22:31:42,DELIVERED,EAST,False,True
982,515,2025-01-25 20:11:55,RETURNED,EAST,False,False
983,202,2024-10-02 09:22:58,DELIVERED,NORTH,False,False
984,364,2026-01-20 00:06:07,DELIVERED,NORTH,False,False
985,310,2025-02-23 05:09:56,DELIVERED,EAST,False,False
986,143,2025-04-04 22:08:51,DELIVERED,WEST,False,False
987,309,2025-09-03 21:25:13,DELIVERED,WEST,False,False
988,385,2026-04-08 16:32:41,PLACED,CENTRAL,False,False
989,321,2025-12-06 10:45:55,DELIVERED,WEST,False,False
990,421,2024-07-10 01:05:16,RETURNED,WEST,False,False
991,144,2025-09-11 17:54:56,DELIVERED,CENTRAL,False,False
992,131,2025-08-28 16:37:36,PLACED,WEST,False,False
993,7,2026-05-14 22:16:23,CANCELLED,NORTH,False,False
994,110,2024-10-28 07:18:00,CANCELLED,CENTRAL,False,False
995,340,2024-12-04 15:42:40,DELIVERED,CENTRAL,False,False
996,55,2025-01-08 22:22:20,DELIVERED,WEST,False,False
997,159,2025-09-24 22:51:00,DELIVERED,NORTH,False,False
998,206,2024-05-30 01:19:53,SHIPPED,NORTH,False,False
999,254,2026-06-04 22:23:49,PLACED,CENTRAL,False,False
1000,57,2025-09-07 21:58:05,DELIVERED,SOUTH,False,False
1001,560,2026-04-12 03:56:50,CANCELLED,CENTRAL,False,False
1002,150,2025-03-13 02:08:10,SHIPPED,SOUTH,False,False
1003,560,2026-06-15 09:05:17,DELIVERED,NORTH,False,False
1004,505,2025-07-31 11:30:15,DELIVERED,NORTH,False,False
1005,436,2025-08-13 06:44:46,DELIVERED,CENTRAL,False,False
1006,595,2026-04-20 11:23:33,PLACED,EAST,False,False
1007,480,2026-05-12 00:31:59,DELIVERED,SOUTH,False,False
1008,516,2026-01-26 19:31:49,DELIVERED,SOUTH,False,False
1009,361,2025-11-08 01:41:17,DELIVERED,SOUTH,False,False
1010,311,2024-09-12 23:03:25,RETURNED,WEST,False,False
1011,484,2025-03-06 04:51:00,DELIVERED,CENTRAL,False,False
1012,539,2025-10-15 10:27:06,DELIVERED,CENTRAL,False,False
1013,414,2024-07-14 20:39:14,CANCELLED,SOUTH,False,False
1014,109,2026-06-09 01:57:51,DELIVERED,SOUTH,False,False
1015,243,2025-02-24 07:06:50,DELIVERED,WEST,False,False
1016,431,2024-09-03 00:00:00,DELIVERED,NORTH,False,False
1017,75,2026-01-01 11:44:23,DELIVERED,NORTH,False,False
1018,329,2026-04-28 06:56:01,DELIVERED,CENTRAL,False,False
1019,201,2026-04-09 15:44:09,DELIVERED,SOUTH,False,False
1020,166,2025-03-24 17:18:27,PLACED,NORTH,False,False
1021,99,2025-01-03 08:33:11,CANCELLED,EAST,False,False
1022,582,2024-09-18 19:03:14,DELIVERED,CENTRAL,False,False
1023,213,2026-06-04 22:02:29,DELIVERED,EAST,False,False
1024,573,2024-09-11 07:42:28,DELIVERED,WEST,False,False
1025,583,2025-09-05 06:42:28,SHIPPED,WEST,False,False
1026,554,2025-05-13 00:06:59,CANCELLED,EAST,False,False
1027,258,2025-12-06 23:40:22,PLACED,SOUTH,False,False
1028,77,2025-06-08 23:59:04,CANCELLED,CENTRAL,False,False
1029,409,2024-11-18 05:41:59,DELIVERED,EAST,False,False
1030,34,2025-07-09 06:21:09,SHIPPED,NORTH,False,False
1031,561,2025-10-24 00:43:13,RETURNED,NORTH,False,False
1032,75,2024-07-23 22:23:37,DELIVERED,NORTH,False,False
1033,83,2026-06-12 17:53:40,RETURNED,EAST,False,False
1034,,2025-05-14 21:44:37,DELIVERED,WEST,False,True
1035,,2024-08-23 23:50:30,PLACED,SOUTH,False,True
1036,389,2024-06-27 02:37:31,DELIVERED,NORTH,False,False
1037,387,2026-03-28 13:04:20,DELIVERED,CENTRAL,False,False
1038,449,2025-12-22 05:10:22,DELIVERED,EAST,False,False
1039,60,2024-10-19 21:39:57,DELIVERED,SOUTH,False,False
1040,550,2024-06-22 03:27:30,CANCELLED,SOUTH,False,False
1041,79,2026-04-11 06:32:54,SHIPPED,NORTH,False,False
1042,251,2024-12-17 12:10:19,DELIVERED,WEST,False,False
1043,79,2025-04-14 19:03:10,DELIVERED,EAST,False,False
1044,226,2025-09-12 06:10:44,RETURNED,CENTRAL,False,False
1045,251,2025-07-19 14:26:13,DELIVERED,CENTRAL,False,False
1046,56,2026-02-27 04:59:46,DELIVERED,CENTRAL,False,False
1047,81,2024-12-29 00:37:56,CANCELLED,CENTRAL,False,False
1048,567,2025-12-29 00:00:00,DELIVERED,SOUTH,False,False
1049,241,2026-05-04 21:30:36,RETURNED,NORTH,False,False
1050,35,2026-01-16 19:08:38,DELIVERED,NORTH,False,False
1051,394,2026-01-14 07:55:16,DELIVERED,NORTH,False,False
1052,389,2026-03-30 00:00:00,DELIVERED,EAST,False,False
1053,357,2025-11-03 07:07:35,RETURNED,EAST,False,False
1054,222,2025-11-10 15:19:40,DELIVERED,CENTRAL,False,False
1055,438,2024-08-26 17:32:07,CANCELLED,CENTRAL,False,False
1056,295,2026-05-20 00:37:37,DELIVERED,CENTRAL,False,False
1057,267,2026-01-12 07:33:36,DELIVERED,SOUTH,False,False
1058,16,2025-07-30 06:06:21,PLACED,SOUTH,False,False
1059,303,2026-02-01 23:47:57,PLACED,EAST,False,False
1060,257,2024-06-18 04:02:08,SHIPPED,CENTRAL,False,False
1061,271,2026-04-19 00:00:00,DELIVERED,WEST,False,False
1062,38,2026-06-14 23:26:54,DELIVERED,CENTRAL,False,False
1063,60,2024-09-30 13:43:23,DELIVERED,CENTRAL,False,False
1064,66,2025-07-04 19:11:47,DELIVERED,EAST,False,False
1065,507,2025-02-25 01:39:25,SHIPPED,CENTRAL,False,False
1066,239,2024-07-28 19:27:01,SHIPPED,CENTRAL,False,False
1067,594,2025-05-19 02:40:56,PLACED,EAST,False,False
1068,17,2025-11-29 21:17:06,DELIVERED,NORTH,False,False
1069,359,2026-04-19 10:32:10,SHIPPED,NORTH,False,False
1070,334,2026-03-07 04:28:24,PLACED,WEST,False,False
1071,,2025-12-10 16:28:15,DELIVERED,WEST,False,True
1072,384,2025-08-29 19:27:52,DELIVERED,SOUTH,False,False
1073,298,2024-07-08 16:01:28,SHIPPED,SOUTH,False,False
1074,524,2025-11-15 11:12:57,RETURNED,WEST,False,False
1075,34,2025-01-18 03:11:23,DELIVERED,NORTH,False,False
1076,230,2026-03-10 11:09:23,DELIVERED,NORTH,False,False
1077,541,2026-06-02 17:42:26,DELIVERED,CENTRAL,False,False
1078,276,2025-08-28 06:15:59,RETURNED,EAST,False,False
1079,371,2025-10-01 01:12:18,DELIVERED,NORTH,False,False
1080,456,2026-02-25 19:08:31,DELIVERED,EAST,False,False
1081,79,2026-06-21 02:35:19,DELIVERED,WEST,False,False
1082,236,2024-12-10 14:49:25,RETURNED,SOUTH,False,False
1083,418,2024-12-30 14:14:17,DELIVERED,EAST,False,False
1084,121,2026-03-15 00:51:35,DELIVERED,SOUTH,False,False
1085,203,2026-05-05 08:55:29,PLACED,NORTH,False,False
1086,568,2026-05-29 21:39:37,DELIVERED,SOUTH,False,False
1087,,2025-02-13 07:48:41,RETURNED,SOUTH,False,True
1088,543,2026-03-17 02:40:23,DELIVERED,WEST,False,False
1089,248,2024-11-30 21:44:48,DELIVERED,EAST,False,False
1090,111,2024-08-08 06:35:01,PLACED,EAST,False,False
1091,419,2026-04-06 19:42:21,DELIVERED,WEST,False,False
1092,188,2024-10-07 03:53:55,SHIPPED,NORTH,False,False
1093,379,2026-05-04 12:43:04,DELIVERED,WEST,False,False
1094,287,2024-10-27 12:38:30,SHIPPED,WEST,False,False
1095,578,2026-03-23 20:08:19,DELIVERED,WEST,False,False
1096,183,2024-08-03 03:25:43,CANCELLED,SOUTH,False,False
1097,285,2025-09-30 08:27:57,PLACED,EAST,False,False
1098,295,2026-04-11 20:00:08,SHIPPED,SOUTH,False,False
1099,266,2024-11-10 20:25:11,RETURNED,EAST,False,False
1100,212,2025-02-16 07:16:28,PLACED,NORTH,False,False
1101,553,2025-03-29 03:04:23,PLACED,NORTH,False,False
1102,289,2026-03-23 13:10:04,DELIVERED,CENTRAL,False,False
1103,465,2026-07-27 00:00:00,DELIVERED,NORTH,True,False
1104,443,2024-10-11 22:31:05,CANCELLED,EAST,False,False
1105,120,2024-09-29 19:50:03,DELIVERED,SOUTH,False,False
1106,335,2025-11-01 22:16:32,DELIVERED,CENTRAL,False,False
1107,76,2025-10-01 00:57:52,CANCELLED,NORTH,False,False
1108,534,2024-07-24 08:36:47,RETURNED,NORTH,False,False
1109,386,2025-05-07 02:00:25,DELIVERED,EAST,False,False
1110,497,2026-07-10 15:18:09,DELIVERED,SOUTH,False,False
1111,91,2025-04-27 17:32:51,PLACED,NORTH,False,False
1112,214,2024-07-29 07:02:36,DELIVERED,EAST,False,False
1113,598,2025-11-22 16:37:08,DELIVERED,SOUTH,False,False
1114,238,2026-06-22 12:20:44,DELIVERED,WEST,False,False
1115,557,2024-10-26 23:01:11,SHIPPED,EAST,False,False
1116,458,2026-03-21 00:07:33,SHIPPED,WEST,False,False
1117,117,2026-02-07 09:50:42,DELIVERED,WEST,False,False
1118,501,2025-05-29 20:13:01,PLACED,EAST,False,False
1119,419,2025-10-14 01:28:18,DELIVERED,EAST,False,False
1120,453,2025-07-08 23:34:38,RETURNED,EAST,False,False
1121,225,2024-08-08 21:09:18,DELIVERED,WEST,False,False
1122,171,2024-11-17 08:51:51,RETURNED,CENTRAL,False,False
1123,133,2024-06-29 22:40:05,RETURNED,NORTH,False,False
1124,93,2025-10-29 17:52:48,RETURNED,CENTRAL,False,False
1125,51,2025-12-13 11:58:57,DELIVERED,SOUTH,False,False
1126,406,2025-05-21 06:12:31,DELIVERED,SOUTH,False,False
1127,340,2025-06-20 08:20:51,RETURNED,NORTH,False,False
1128,540,2026-02-07 04:10:54,DELIVERED,NORTH,False,False
1129,,2025-06-18 04:20:17,PLACED,NORTH,False,True
1130,387,2024-12-19 19:14:11,CANCELLED,EAST,False,False
1131,79,2026-03-06 06:29:23,PLACED,CENTRAL,False,False
1132,156,2026-01-27 14:09:21,SHIPPED,CENTRAL,False,False
1133,332,2024-07-05 09:36:23,DELIVERED,WEST,False,False
1134,271,2026-06-01 07:04:44,DELIVERED,WEST,False,False
1135,417,2026-06-19 20:34:34,DELIVERED,CENTRAL,False,False
1136,,2026-07-11 02:48:13,DELIVERED,EAST,False,True
1137,111,2024-07-07 16:02:10,DELIVERED,SOUTH,False,False
1138,489,2025-09-24 12:22:24,DELIVERED,NORTH,False,False
1139,174,2026-06-29 21:29:41,DELIVERED,NORTH,False,False
1140,485,2025-05-26 01:36:34,PLACED,WEST,False,False
1141,319,2025-01-18 23:13:17,PLACED,CENTRAL,False,False
1142,6,2025-04-20 00:26:33,DELIVERED,WEST,False,False
1143,321,2025-05-31 04:59:58,DELIVERED,WEST,False,False
1144,84,2026-03-22 07:19:18,DELIVERED,WEST,False,False
1145,14,2024-12-04 17:00:59,SHIPPED,WEST,False,False
1146,,2026-03-19 22:39:34,DELIVERED,CENTRAL,False,True
1147,561,2024-06-13 09:10:58,DELIVERED,WEST,False,False
1148,278,2025-12-28 07:26:17,DELIVERED,SOUTH,False,False
1149,536,2025-12-27 17:19:35,DELIVERED,EAST,False,False
1150,216,2024-12-26 00:00:00,SHIPPED,WEST,False,False
1151,427,2026-05-30 21:16:00,PLACED,NORTH,False,False
1152,193,2024-10-22 18:54:04,DELIVERED,EAST,False,False
1153,480,2024-09-10 17:26:26,DELIVERED,CENTRAL,False,False
1154,354,2025-03-25 06:09:52,DELIVERED,WEST,False,False
1155,314,2026-02-15 10:56:02,RETURNED,CENTRAL,False,False
1156,208,2025-01-21 18:41:48,SHIPPED,SOUTH,False,False
1157,270,2024-12-12 19:52:14,DELIVERED,CENTRAL,False,False
1158,393,2025-08-03 16:09:47,RETURNED,CENTRAL,False,False
1159,485,2024-06-03 03:34:26,DELIVERED,SOUTH,False,False
1160,151,2026-06-07 14:34:57,CANCELLED,EAST,False,False
1161,54,2026-04-13 00:47:41,DELIVERED,WEST,False,False
1162,513,2025-06-08 00:39:50,DELIVERED,WEST,False,False
1163,486,2025-10-04 09:34:11,DELIVERED,CENTRAL,False,False
1164,171,2025-08-04 10:46:37,DELIVERED,WEST,False,False
1165,502,2025-06-23 04:46:20,DELIVERED,CENTRAL,False,False
1166,357,2025-12-19 01:48:21,CANCELLED,EAST,False,False
1167,219,2025-03-22 16:24:00,DELIVERED,SOUTH,False,False
1168,11,2025-12-11 18:44:02,DELIVERED,NORTH,False,False
1169,337,2025-12-24 00:22:27,RETURNED,CENTRAL,False,False
1170,,2025-07-31 00:00:00,DELIVERED,WEST,False,True
1171,260,2024-08-26 21:34:37,RETURNED,NORTH,False,False
1172,483,2026-05-06 00:16:09,DELIVERED,WEST,False,False
1173,559,2024-07-28 07:57:37,DELIVERED,CENTRAL,False,False
1174,157,2025-02-28 19:35:45,CANCELLED,SOUTH,False,False
1175,123,2024-09-03 19:39:43,DELIVERED,CENTRAL,False,False
1176,199,2024-06-24 21:40:07,DELIVERED,EAST,False,False
1177,174,2025-12-19 23:02:04,DELIVERED,WEST,False,False
1178,63,2026-07-18 02:13:59,SHIPPED,EAST,False,False
1179,,2025-04-03 15:27:14,DELIVERED,WEST,False,True
1180,4,2025-11-25 18:28:34,SHIPPED,WEST,False,False
1181,89,2026-05-19 06:05:29,PLACED,NORTH,False,False
1182,89,2024-06-30 05:39:25,DELIVERED,NORTH,False,False
1183,384,2025-06-17 06:50:24,DELIVERED,SOUTH,False,False
1184,136,2026-01-09 05:43:07,DELIVERED,SOUTH,False,False
1185,579,2025-05-16 00:24:48,CANCELLED,EAST,False,False
1186,182,2025-07-06 21:25:16,DELIVERED,EAST,False,False
1187,364,2025-11-22 22:24:48,DELIVERED,CENTRAL,False,False
1188,,2026-01-19 03:13:06,SHIPPED,CENTRAL,False,True
1189,445,2025-08-21 11:06:22,SHIPPED,CENTRAL,False,False
1190,276,2025-04-22 08:17:06,DELIVERED,WEST,False,False
1191,119,2025-03-15 14:26:48,DELIVERED,WEST,False,False
1192,382,2024-07-21 14:00:41,DELIVERED,NORTH,False,False
1193,9,2026-06-07 15:46:22,DELIVERED,NORTH,False,False
1194,367,2026-05-25 05:06:09,DELIVERED,NORTH,False,False
1195,468,2026-04-05 16:48:00,DELIVERED,WEST,False,False
1196,259,2025-11-05 21:00:52,DELIVERED,WEST,False,False
1197,240,2024-11-13 13:08:15,DELIVERED,EAST,False,False
1198,411,2025-02-08 19:19:52,DELIVERED,EAST,False,False
1199,537,2025-01-01 18:46:17,SHIPPED,EAST,False,False
1200,56,2025-09-22 10:33:11,DELIVERED,SOUTH,False,False
1201,470,2026-05-15 11:57:18,PLACED,SOUTH,False,False
1202,177,2024-10-01 20:36:26,SHIPPED,SOUTH,False,False
1203,251,2026-01-01 09:20:33,PLACED,SOUTH,False,False
1204,483,2026-02-01 03:08:52,DELIVERED,WEST,False,False
1205,475,2024-10-25 20:36:35,DELIVERED,EAST,False,False
1206,137,2025-10-20 03:36:47,CANCELLED,WEST,False,False
1207,547,2026-06-27 00:00:00,DELIVERED,CENTRAL,False,False
1208,183,2025-12-24 10:15:34,DELIVERED,CENTRAL,False,False
1209,408,2025-05-22 00:00:00,SHIPPED,SOUTH,False,False
1210,310,2025-11-08 12:42:29,DELIVERED,SOUTH,False,False
1211,292,2026-06-15 16:00:27,PLACED,WEST,False,False
1212,408,2024-11-11 08:01:07,DELIVERED,NORTH,False,False
1213,104,2026-02-17 07:52:00,CANCELLED,NORTH,False,False
1214,132,2026-01-16 12:11:43,DELIVERED,NORTH,False,False
1215,412,2024-08-22 16:19:41,DELIVERED,EAST,False,False
1216,119,2026-04-29 11:16:48,DELIVERED,WEST,False,False
1217,548,2024-11-19 11:26:20,DELIVERED,WEST,False,False
1218,393,2024-10-01 06:57:21,SHIPPED,EAST,False,False
1219,265,2026-05-06 19:13:58,DELIVERED,WEST,False,False
1220,125,2026-05-14 23:23:25,DELIVERED,CENTRAL,False,False
1221,259,2025-09-02 01:03:55,DELIVERED,NORTH,False,False
1222,184,2026-03-08 21:07:57,PLACED,EAST,False,False
1223,37,2025-12-05 23:02:22,DELIVERED,CENTRAL,False,False
1224,255,2024-10-23 21:55:16,SHIPPED,SOUTH,False,False
1225,442,2025-11-17 12:56:01,RETURNED,CENTRAL,False,False
1226,537,2024-08-01 00:00:00,PLACED,EAST,False,False
1227,104,2024-09-29 08:34:01,DELIVERED,EAST,False,False
1228,23,2025-07-03 00:21:37,DELIVERED,NORTH,False,False
1229,444,2025-03-23 16:59:33,DELIVERED,EAST,False,False
1230,553,2025-06-12 15:44:53,DELIVERED,NORTH,False,False
1231,485,2026-04-08 18:30:50,DELIVERED,SOUTH,False,False
1232,47,2025-03-07 00:00:00,DELIVERED,EAST,False,False
1233,,2026-03-04 15:08:58,DELIVERED,EAST,False,True
1234,326,2025-05-14 06:04:30,PLACED,EAST,False,False
1235,295,2026-05-15 14:03:31,DELIVERED,CENTRAL,False,False
1236,399,2024-06-18 12:32:24,DELIVERED,EAST,False,False
1237,456,2026-07-14 03:07:23,SHIPPED,SOUTH,False,False
1238,262,2024-09-29 02:44:16,DELIVERED,CENTRAL,False,False
1239,86,2025-12-24 12:27:18,DELIVERED,EAST,False,False
1240,,2025-02-13 00:18:19,DELIVERED,CENTRAL,False,True
1241,24,2025-08-14 00:05:59,DELIVERED,WEST,False,False
1242,385,2024-12-20 14:02:04,DELIVERED,NORTH,False,False
1243,224,2024-11-17 20:41:18,DELIVERED,SOUTH,False,False
1244,411,2025-11-27 20:25:44,DELIVERED,WEST,False,False
1245,286,2025-12-15 04:08:00,DELIVERED,EAST,False,False
1246,546,2026-02-16 12:56:34,DELIVERED,WEST,False,False
1247,461,2025-03-01 22:24:02,DELIVERED,NORTH,False,False
1248,343,2025-02-21 14:42:57,DELIVERED,NORTH,False,False
1249,429,2026-02-26 08:51:42,SHIPPED,NORTH,False,False
1250,142,2024-10-02 01:28:27,DELIVERED,WEST,False,False
1251,333,2025-02-12 14:02:11,DELIVERED,WEST,False,False
1252,,2026-01-24 19:37:27,DELIVERED,SOUTH,False,True
1253,166,2025-06-05 18:19:19,SHIPPED,SOUTH,False,False
1254,301,2024-07-16 23:39:13,SHIPPED,WEST,False,False
1255,455,2025-02-28 18:29:08,RETURNED,CENTRAL,False,False
1256,340,2025-02-01 00:00:00,SHIPPED,NORTH,False,False
1257,34,2026-02-20 05:42:11,CANCELLED,WEST,False,False
1258,73,2025-07-07 22:35:34,CANCELLED,CENTRAL,False,False
1259,547,2026-04-11 05:15:08,DELIVERED,NORTH,False,False
1260,408,2024-07-30 23:49:14,DELIVERED,CENTRAL,False,False
1261,451,2024-12-08 17:10:28,SHIPPED,EAST,False,False
1262,594,2024-11-19 15:35:58,DELIVERED,EAST,False,False
1263,348,2025-06-11 14:15:24,DELIVERED,SOUTH,False,False
1264,338,2024-09-22 01:30:47,DELIVERED,WEST,False,False
1265,267,2026-04-20 18:34:34,DELIVERED,WEST,False,False
1266,582,2024-07-24 12:39:24,DELIVERED,SOUTH,False,False
